44|18439.46|17091.1|17322.57|18552.86|19978.72|21332.25|22523.81|135240.77|336666.83
45|9540.95|9038.97|8405.35|8078.35|8062.82|8355.8|8966.59|60448.83|200309.41
46|266433.47|262901.25|275862.94|296289.41|309942.16|313976.56|315688.62|2041094.41|7692201.08
47|48415.22|49513.73|49038.17|46936.12|44217.06|42017.41|40808.28|320945.99|522870.13
48|441.22|411.18|390.24|391.94|407.35|434.03|474.54|2950.5|10579.18
49|4150.04|3994.46|4536.7|5416.04|6029.12|6230.89|6321.18|36678.43|281581.42
50|111327.7|104832.05|124010.08|159068.09|187764.94|200454.05|206853.83|1094310.74|8092631.62
51|26044.7|23832.45|23214.17|23922.13|25236.85|26880.85|28575.58|177706.73|415714.44
52|1932.53|1840.93|1970.09|2205.52|2417.94|2568.87|2671.57|15607.45|39584.14
53|21243.61|20054.9|19727.48|20057.66|20648.26|21410.29|22245.27|145387.47|291213.14
54|17377.16|16758.83|16516.38|16545.55|16689.24|16964.37|17345.67|118197.2|197910.38
55|30264.12|29263.0|28667.03|28436.84|28444.72|28764.42|29337.51|203177.64|326841.59
56|43015.3|42090.27|39504.06|37164.38|35917.94|35913.0|36977.86|270582.81|489183.05
57|22788.85|21966.87|21759.52|22278.59|23058.05|23947.41|25068.87|160868.16|454090.87
58|7383.69|7074.12|8104.3|9823.07|11070.41|11518.74|11727.27|66701.6|480673.6
59|56253.1|52863.59|50133.82|49846.19|51175.62|53896.27|58266.68|372435.27|1234200.62
60|27284.37|27293.54|28588.84|30237.47|31470.28|32364.17|32815.28|210053.95|252067.26
61|12977.6|12515.65|14165.75|16997.67|19426.93|20667.82|21096.4|117847.82|430435.93
62|74.27|65.13|87.64|141.78|203.15|242.03|264.64|1078.64|2059.43
63|12098.35|11093.89|11233.03|12446.17|13964.66|15476.93|17147.58|93460.61|465384.59
64|3909.38|3660.08|3474.87|3473.87|3588.35|3799.54|4127.78|26033.87|99937.5
65|3396.79|3203.36|2941.39|2795.67|2777.34|2886.79|3124.01|21125.35|71468.37
66|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
67|50912.77|51344.4|52487.44|53192.05|53019.87|51981.4|50606.9|363544.83|534696.22
68|11303.48|10299.8|10460.53|11392.94|12519.55|13610.13|14563.86|84150.29|228963.23
69|36252.54|37206.25|36120.14|33425.89|30445.82|28266.62|27046.24|228763.5|252151.05
70|31663.8|23303.35|23568.33|30626.02|42720.39|58308.46|74492.96|284683.31|400448.71
71|0.0|0.0|0.0|26.54|48.89|58.67|63.58|197.68|5080.44
72|7519.39|6509.28|6017.56|6084.58|6513.4|7192.78|7953.13|47790.12|122472.73
73|22952.09|22980.38|23555.56|24250.28|24743.39|25116.11|25265.47|168863.28|187342.38
74|24507.63|23874.53|23763.41|23904.36|24065.19|24311.83|24682.32|169109.27|278800.84
75|20383.07|17884.16|17983.67|19965.68|22656.99|25480.71|28045.52|152399.8|469379.72
76|17561.32|16381.98|16278.98|16925.41|17798.23|18742.28|19662.34|123350.54|276420.53
77|28803.61|28135.16|27921.79|27924.79|27962.36|28141.29|28502.98|197391.98|315808.9
78|442.16|399.72|509.27|746.2|983.84|1117.83|1191.97|5390.99|21486.22
79|11203.66|10790.87|10441.7|10366.98|10467.75|10719.42|11175.46|75165.84|211018.48
80|38879.03|36991.93|35498.27|35342.67|36031.66|37428.54|39717.57|259889.67|860943.34
81|19292.93|18171.26|17062.11|16710.46|16957.46|17758.7|19172.94|125125.86|449946.91
82|3685.5|2957.16|2957.53|3517.71|4391.62|5415.44|6406.99|29331.95|61392.36
83|21891.89|21396.67|21569.21|21983.19|22302.96|22574.71|22887.01|154605.64|260692.6
84|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
85|3410.56|3196.86|3089.76|3154.76|3302.86|3507.69|3793.89|23456.38|90011.91
86|19284.87|17865.54|21769.44|29458.12|36357.54|39800.61|41617.27|206153.39|1269591.82
87|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
88|33007.27|30276.73|28822.21|28825.59|29782.79|31432.45|33343.72|215490.76|444266.86
89|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
90|18402.7|17878.48|17685.18|17883.5|18184.37|18515.81|19017.49|127567.53|327401.87
91|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
92|32950.14|31414.64|30824.13|30991.7|31507.48|32326.95|33332.98|223348.02|406483.56
93|25185.61|24074.75|22274.88|21056.21|20657.67|21120.37|22419.75|156789.24|453764.74
94|11378.55|10485.93|10584.75|11456.52|12809.29|14400.04|15935.33|87050.41|106487.92
95|64256.75|61476.28|70606.56|85973.55|97261.05|101417.64|103370.63|584362.46|4133896.68
96|22151.24|21358.31|20486.89|19825.94|19512.1|19626.47|20042.97|143003.92|210312.08
97|17735.92|17417.13|18757.17|20738.12|21933.18|22179.3|22260.42|141021.24|688617.01
98|20390.59|18055.63|17123.12|17539.22|18766.61|20520.12|22408.03|134803.32|298371.03
99|50350.5|50355.32|53227.45|56927.65|59727.57|61752.59|62807.72|395148.8|487241.44
100|909.16|839.33|1029.47|1408.72|1754.26|1929.82|2023.09|9893.85|74508.7
101|46318.66|46683.91|48221.45|49144.68|48374.95|46860.64|45960.74|331565.03|858559.9
102|23057.55|23406.09|23894.14|23824.95|23003.26|22014.26|21447.08|160647.33|357672.26
103|31514.59|29648.06|30873.61|33905.75|37067.73|39705.21|41743.41|244458.36|611153.3
104|26012.67|25112.55|24470.85|24450.67|24760.43|25327.04|26296.23|176430.44|483685.56
105|25927.15|26646.57|26110.35|24508.44|22663.85|21268.86|20505.35|167630.57|250032.4
106|15273.53|15797.38|17406.71|18902.24|19580.04|19536.39|19216.82|125713.11|204350.65
107|51364.67|48622.23|47282.9|48184.12|50217.85|53065.35|57018.88|355756.0|1241647.11
108|17193.98|16653.53|16746.55|17338.83|17945.41|18424.69|18956.34|123259.33|341224.97
109|20389.4|19569.35|22344.6|26925.59|30200.92|31341.83|31865.45|182637.14|1201162.47
110|746636.19|717686.31|724913.94|760836.56|798411.0|828960.69|861051.38|5438496.07|17003704.25
111|36358.97|35753.58|35061.35|34618.65|34377.29|34366.4|34775.07|245311.31|509687.0
112|22189.83|20403.65|20603.6|22683.71|25296.06|27906.64|30809.47|169892.96|890392.18
113|28363.02|27476.61|26435.53|25892.22|25808.63|26184.3|27113.9|187274.21|476185.99
114|32465.85|31353.95|30468.12|29945.22|29775.69|30052.9|30666.98|214728.71|337822.47
115|2419.73|2284.86|2689.11|3418.24|4004.99|4257.96|4384.34|23459.23|159032.18
116|9530.08|9451.97|10131.86|10951.08|11259.95|11144.32|11052.22|73521.48|329144.65
117|37114.13|33560.05|33262.83|35370.71|38360.77|41612.52|44688.57|263969.58|698667.36
118|17452.1|17038.71|17912.27|19410.11|20600.66|21172.91|21437.38|135024.14|360765.46
119|68037.3|65639.52|62742.04|61219.62|61022.32|62147.28|64780.09|445588.17|1194196.32
120|34570.66|34357.57|36740.48|39833.52|41995.58|43015.0|43416.95|273929.76|517632.43
121|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
122|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
123|84144.86|83544.09|82980.39|82425.0|81717.64|80963.1|80724.45|576499.53|1054071.4
124|65190.09|64004.42|62543.1|61217.96|60361.76|60259.03|60784.37|434360.73|554621.16
125|26635.62|25322.41|24992.03|25370.82|26002.97|26813.7|27718.38|182855.93|351153.98
126|50624.58|47711.58|47511.98|49129.06|51232.39|53484.47|55701.39|355395.45|749341.92
127|20991.67|20497.67|19503.44|18685.68|18275.21|18331.98|18850.55|135136.2|282523.49
128|41339.36|41397.0|42415.98|43641.41|44509.48|45170.13|45430.68|303904.04|325404.08
129|16424.13|16332.18|17111.08|18054.41|18415.92|18289.76|18187.73|122815.21|360172.9
130|10591.08|9448.76|9543.12|10505.07|11751.06|13016.47|14147.47|79003.03|232160.01
131|29093.45|28408.12|28248.54|28684.75|29305.04|29980.83|30834.08|204554.81|452756.39
132|164171.33|156419.92|136539.73|119818.27|111805.12|113026.41|122075.29|923856.07|2458681.12
133|55552.84|53949.63|55297.12|57818.35|59902.03|61420.23|62680.64|406620.84|768437.67
134|35509.84|35239.73|35425.68|35739.39|35822.88|35638.79|35504.6|248880.91|471036.82
135|15941.56|15303.57|14187.55|13380.59|13070.01|13291.64|14025.06|99199.98|270438.27
136|26016.48|24758.26|23505.58|22697.04|22450.06|22797.63|23514.2|165739.25|263828.55
137|193.44|283.99|257.25|95.65|0.0|0.0|0.0|830.33|18416.61
138|31104.31|28736.09|28746.75|30377.65|32460.3|34597.64|36582.15|222604.89|541394.09
139|29397.41|28787.43|27228.51|25769.86|24906.7|24778.24|25367.05|186235.2|384893.4
140|22164.15|21001.83|22605.91|26064.74|29404.02|31682.58|33327.48|186250.71|809108.29
141|21712.32|22384.54|21825.11|20261.42|18502.47|17192.83|16475.6|138354.29|203258.68
142|15541.82|15994.23|15751.2|14840.26|13711.86|12820.29|12331.24|100990.9|173480.65
143|23460.61|22776.93|25449.68|29530.74|32127.96|32787.96|33044.32|199178.2|1315240.08
144|8023.92|7984.76|8502.01|9086.58|9260.5|9121.84|9023.81|61003.42|249298.75
145|25246.49|24743.43|25116.75|26144.07|27210.51|28046.82|28788.22|185296.29|418785.52
146|22182.09|21020.81|20920.46|21513.73|22282.26|23120.57|23971.99|155011.91|316819.39
147|120863.22|114561.67|105170.91|99361.49|97980.55|101132.34|108717.46|747787.64|2384325.13
148|1416.33|1318.13|1593.17|2123.45|2587.17|2811.36|2928.25|14777.86|140211.62
149|5149.05|4914.46|5824.01|7483.94|9016.11|9855.89|10160.09|52403.55|234806.68
150|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
151|23707.63|21981.77|21046.02|21489.64|22658.99|24368.61|26793.93|162046.59|712404.39
152|33695.75|33264.88|31481.48|29532.97|28209.24|27746.03|28093.98|212024.33|379831.57
153|14229.46|14086.01|15156.49|16486.98|17037.63|16908.52|16792.75|110697.84|453062.95
154|13663.26|12807.0|12554.37|12784.14|13220.05|13785.94|14397.82|93212.58|193541.63
155|18749.42|18153.74|18124.64|18390.75|18680.61|19007.41|19393.23|130499.8|226831.45
156|18895.22|18337.41|17789.52|17574.39|17601.25|17854.55|18419.32|126471.66|318218.59
157|18744.37|18467.32|20001.13|22058.19|23086.66|23096.76|23038.7|148493.13|746514.44
158|34729.45|35183.54|37791.71|40450.29|41821.65|42032.07|41802.28|273810.99|456623.87
159|19852.55|19178.09|21481.97|25263.15|27944.8|28862.52|29280.46|171863.54|1063790.46
160|13207.08|12607.02|12981.66|14055.21|15123.17|15926.25|16655.38|100555.77|360479.34
161|18866.81|18550.19|19076.56|20009.71|20737.86|21077.66|21258.22|139577.01|309500.81
162|7707.13|7600.92|8239.24|9075.54|9472.04|9450.71|9412.42|60958.0|311963.25
163|28302.76|29065.69|28212.79|26093.48|23758.47|22054.35|21103.14|178590.68|201168.17
164|4161.0|4026.28|4527.34|5311.45|5829.98|5978.66|6040.74|35875.45|244527.54
165|22744.88|20123.01|19779.07|21196.95|23366.01|25822.22|28180.07|161212.21|445350.58
166|3164.32|2890.43|3441.43|4678.88|6039.04|7038.6|7706.62|34959.32|222383.05
167|29071.11|26528.43|24870.77|24488.44|25072.62|26422.47|28110.04|184563.88|385756.23
168|41277.11|39247.55|36168.07|33554.69|32272.45|32470.24|33570.85|248560.96|341950.77
169|23147.72|22500.19|20630.73|18887.74|17914.52|17844.81|18568.51|139494.22|306190.22
170|32799.77|29914.08|37509.98|53406.39|68743.38|77049.0|81571.6|380994.2|1690442.1
171|2967.23|2685.74|3430.38|4976.83|6455.38|7248.32|7678.44|35442.32|300797.65
172|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
173|23351.29|21081.14|19650.22|19382.45|19976.0|21232.5|22765.88|147439.48|321476.16
174|70981.22|69421.95|65766.21|62696.49|61203.99|61455.3|63254.02|454779.18|831494.95
175|45.2|39.45|53.55|87.99|127.76|153.36|168.36|675.67|1214.86
176|27957.28|27993.0|28725.62|29613.02|30246.02|30723.57|30919.75|206178.26|224330.25
177|20487.05|19501.58|18508.84|17862.95|17662.41|17932.36|18493.16|130448.35|203452.34
178|51669.74|47466.67|42542.15|39264.34|38341.15|39611.38|42048.38|300943.81|506350.91
179|4243.66|3857.9|4171.99|5063.01|6074.67|6939.8|7725.32|38076.35|255513.65
180|20295.02|20625.19|20485.25|19856.28|19039.48|18377.34|18013.29|136691.85|195144.75
181|18081.69|17082.4|20086.18|25490.67|29826.2|31686.39|32614.09|174867.62|1155223.35
182|53874.04|49731.23|50010.37|54544.3|60289.24|66079.74|72598.16|407127.08|1655256.5
183|12223.09|11980.42|13143.85|14778.65|15678.24|15782.0|15791.23|99377.48|560672.01
184|892.53|776.9|884.11|1200.94|1604.61|1985.5|2346.23|9690.82|22817.38
185|26596.87|26077.63|27873.12|30798.26|32851.16|33537.26|33846.43|211580.73|903189.02
186|32334.18|31081.04|31251.89|32746.24|34585.91|36386.2|38363.23|236748.69|708635.95
187|333.68|308.06|377.82|516.94|643.66|708.04|742.23|3630.43|23292.84
188|43142.78|39616.83|36757.41|35552.52|35870.86|37474.21|39693.99|268108.6|507542.9
189|41432.0|41318.58|42332.07|43530.22|44252.19|44532.45|44650.59|302048.1|424056.99
190|2911.4|2552.87|2809.03|3628.01|4658.2|5643.02|6615.57|28818.1|84995.19
191|1387.96|1246.26|1262.27|1431.8|1655.42|1890.77|2158.99|11033.47|67849.88
192|25660.46|22560.87|22132.57|23786.19|26354.38|29286.85|32110.82|181892.14|518815.94
193|26384.22|25792.71|26908.9|28593.96|29866.81|30642.61|31172.05|199361.26|391411.2
194|51845.92|51206.72|48640.92|45836.02|43911.8|43212.79|43695.15|328349.32|591248.24
195|23260.44|22356.18|21732.26|21480.41|21523.56|21871.41|22415.5|154639.76|248036.39
196|37055.8|36313.24|39854.27|44839.42|47592.66|47920.64|47955.51|301531.54|1706222.78
197|6036.78|5826.46|6566.52|7760.04|8585.52|8852.03|8970.23|52597.58|343363.82
198|57.1|57.86|58.99|59.33|58.7|57.21|55.35|404.54|532.25
199|31450.88|28178.56|27070.87|27905.13|29753.8|32194.86|34746.25|211300.35|522766.74
200|37920.14|38192.17|38197.94|37722.77|36948.12|36017.38|35175.53|260174.05|364326.3
201|2011.26|1871.46|2262.72|3017.69|3678.52|3998.4|4165.26|21005.31|248632.66
202|8912.23|8225.79|8004.15|8179.29|8542.7|9019.27|9525.51|60408.94|133820.12
203|7393.97|6972.69|6457.27|6205.24|6211.21|6470.6|6991.53|46702.51|160978.28
204|31996.23|31598.17|32601.41|34212.62|35421.78|35917.18|36067.59|237814.98|477810.94
205|5704.9|5528.96|6853.24|9123.64|11303.09|12897.22|14059.2|65470.25|75229.75
206|14615.01|14403.13|14569.16|14936.97|15223.73|15358.49|15473.39|104579.88|213151.04
207|25060.78|22081.74|19600.06|18547.22|18818.91|20175.83|22039.06|146323.6|317936.09
208|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
209|31370.91|31459.75|33294.21|35284.26|36381.21|36672.85|36671.18|241134.37|417214.04
210|28444.73|28556.93|27641.68|26208.12|24934.17|24093.36|23710.8|183589.79|244077.47
211|7267.61|6846.44|6469.57|6385.43|6511.7|6825.72|7356.12|47662.59|172540.11
212|17868.11|17619.63|17976.93|18633.01|19146.53|19389.4|19533.15|130166.76|260782.12
213|22852.14|21388.71|21871.06|23491.65|25228.71|26774.05|28083.92|169690.24|413530.03
214|9597.89|8696.67|8529.39|8937.09|9583.92|10333.85|11071.95|66750.76|169258.25
215|11113.54|10551.93|11536.82|13514.83|15369.61|16555.44|17315.71|95957.88|411738.68
216|24701.41|23395.79|22283.08|22085.42|22512.57|23484.1|25103.99|163566.36|567676.98
217|989461.25|911051.06|904366.5|973316.0|1068037.12|1170696.38|1292905.62|7309833.93|37408202.0
218|205.2|192.89|228.91|295.29|350.2|374.84|387.34|2034.67|12281.18
219|66057.09|64507.43|59051.1|53614.89|50376.21|49810.77|51540.08|394957.57|798761.02
220|22156.78|20845.94|24698.82|31771.07|37590.27|40182.81|41494.0|218739.69|1413415.34
221|24265.32|24049.58|23314.71|22488.44|21861.63|21548.72|21609.41|159137.81|281316.75
222|11423.01|10256.12|10526.11|12138.82|14193.08|16272.15|18553.39|93362.68|491388.76
223|69154.97|68277.55|59234.46|47235.45|39064.0|36681.66|38611.15|358259.24|500360.47
224|14183.97|13519.6|13685.03|14611.46|15763.14|16898.57|18123.62|106785.39|374980.62
225|6461.59|5356.75|5605.02|6866.54|8613.66|10468.19|12126.56|55498.31|120122.36
226|14681.29|14432.05|15319.85|16682.44|17699.0|18097.12|18156.99|115068.74|280460.37
227|24888.83|23310.61|22232.11|22344.19|23157.76|24536.69|26622.99|167093.18|655777.65
228|12347.33|10873.32|11119.46|12568.39|14418.92|16268.07|17885.58|95481.07|297524.05
229|5282.89|4725.52|4977.71|5953.77|7153.99|8307.35|9496.31|45897.54|170695.7
230|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
231|36521.33|36574.68|37323.79|38211.17|38828.98|39308.12|39477.73|266245.8|289234.98
232|7424.25|6804.65|6275.27|6027.72|6054.84|6320.23|6704.07|45611.03|87754.94
233|10829.11|9794.39|9813.79|10575.21|11574.72|12605.92|13547.37|78740.51|217564.56
234|15430.99|15034.17|14234.75|13569.89|13226.47|13256.07|13661.11|98413.45|222131.88
235|35626.59|33946.95|31727.0|29963.93|29155.93|29405.84|30314.53|220140.77|320968.5
236|9240.68|8998.56|8448.3|7968.7|7711.65|7715.44|7969.27|58052.6|129934.86
237|1735.26|1721.33|1844.52|1992.52|2047.8|2026.29|2009.28|13377.0|58192.29
238|5718.12|5388.66|6365.39|8144.25|9593.52|10229.96|10550.13|55990.03|403781.03
239|22712.3|22170.03|22125.64|22311.86|22498.61|22734.94|23060.7|157614.08|250525.8
240|16424.21|13927.17|14022.04|16047.2|18934.12|22073.04|24968.71|126396.49|358447.69
241|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
242|22114.65|21455.19|20486.48|19839.12|19602.96|19807.66|20497.03|143803.09|352190.67
243|6462.76|6498.15|6686.07|6813.77|6743.27|6578.7|6480.05|46262.77|101566.48
244|11880.15|11347.81|12190.97|13904.89|15498.32|16520.37|17202.25|98544.76|380091.11
245|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
246|36115.37|35661.9|32779.31|29462.44|27228.37|26482.43|26980.78|214710.6|355553.88
247|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
248|21880.56|21912.94|21445.62|20707.64|20015.18|19505.03|19246.14|144713.11|214711.16
249|20324.76|20187.59|20360.65|20622.14|20738.64|20675.06|20603.45|143512.29|257968.8
250|29641.61|29152.11|27820.78|26572.42|25851.25|25768.25|26276.81|191083.23|335960.71
251|38837.71|37825.16|34645.0|31591.35|29835.08|29623.94|30754.9|233113.14|495048.02
252|5231.09|5079.57|4843.26|4682.41|4625.62|4679.78|4847.79|33989.52|78147.89
253|34652.5|34621.59|37081.12|40323.11|42823.34|44619.71|45600.58|279721.95|375909.9
254|22704.98|22993.29|23593.1|23724.08|23059.25|22148.72|21620.67|159844.09|377595.96
255|10204.44|8678.29|8849.59|10266.24|12214.16|14274.2|16133.3|80620.22|237685.01
256|23517.57|23210.27|23181.63|23332.37|23425.17|23427.21|23530.61|163624.83|333435.88
257|45934.09|44616.82|42764.16|41081.88|40067.84|39983.15|40594.51|295042.45|409606.02
258|6940.13|6166.05|6641.69|7952.45|9466.65|10823.45|11890.86|59881.28|218601.21
259|1575.74|1430.5|1719.3|2382.11|3128.38|3690.24|4073.54|17999.81|123666.64
260|17410.38|15304.97|15111.4|16373.15|18246.2|20330.81|22305.88|125082.79|362584.45
261|14152.91|13735.85|13398.34|13327.16|13409.43|13621.34|14039.04|95684.07|242731.63
262|38428.81|37211.07|36297.24|36194.37|36531.53|37222.47|38481.23|260366.72|684628.34
263|18575.33|18114.95|17927.44|18101.32|18401.65|18762.63|19273.89|129157.21|292255.69
264|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
265|233.65|220.34|259.96|331.87|390.22|415.68|428.46|2280.18|15649.05
266|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
267|60003.66|59238.61|57867.41|56768.12|56197.92|56244.09|56967.18|403286.99|665496.07
268|18394.9|18392.88|19462.79|20844.85|21892.08|22647.44|23043.33|144678.27|177881.4
269|19988.52|19975.34|20813.64|21776.6|22279.99|22197.83|21834.42|148866.34|273088.51
270|20646.64|20543.7|20214.0|19708.59|19206.83|18899.38|18835.23|138054.37|166973.95
271|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
272|5017.76|4618.0|5707.27|7877.97|9853.68|10856.33|11388.73|55319.74|405789.42
273|15617.63|15434.28|19296.44|25283.1|30031.13|31706.62|31142.64|168511.84|495104.84
274|15093.26|14438.05|16588.6|20209.27|22869.87|23850.45|24311.33|137360.83|919921.46
275|17056.48|16876.79|17710.35|18895.65|19562.8|19655.22|19671.88|129429.17|453781.32
276|4713.05|4069.42|4240.81|4991.24|5954.25|6913.56|7739.33|38621.66|120510.6
277|56419.8|54565.38|53634.01|53421.2|53587.01|54251.44|55335.89|381214.73|616601.06
278|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
279|24414.22|23149.08|23174.78|23995.09|24963.82|25947.14|26903.14|172547.27|358940.72
280|9532.43|9175.4|9173.24|9492.95|9860.12|10191.92|10582.14|68008.2|204501.62
281|32826.93|32273.21|35198.71|39178.69|41230.68|41322.86|41252.49|263283.57|1400764.9
282|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
283|255.97|241.7|284.47|361.62|423.72|450.5|463.88|2481.86|19298.07
284|11290.17|11103.22|12102.28|13456.62|14149.65|14174.89|14147.41|90424.24|481667.26
285|2820.31|2814.16|2974.64|3145.04|3181.71|3124.19|3085.79|21145.84|75142.93
286|28928.78|28690.89|27217.5|25469.65|24202.72|23656.49|23787.02|181953.05|301058.63
287|4284.85|3875.1|3998.12|4603.96|5351.27|6080.12|6855.76|35049.18|209537.92
288|19828.16|19049.11|18121.58|17656.03|17628.65|18033.21|18918.34|129235.08|364685.45
289|8893.35|8227.46|10053.05|13662.99|16918.11|18551.95|19415.9|95722.81|508651.03
290|30866.36|30593.76|32836.34|35567.91|36633.28|36290.27|36007.69|238795.61|1008045.5
291|4900119.5|4745551.5|4585765.5|4524781.0|4543723.0|4637504.0|4817697.0|32755141.5|80175047.0
292|2988.49|2647.75|2886.98|3643.64|4571.49|5437.94|6282.4|28458.69|109809.12
293|438.68|390.39|511.64|788.98|1085.84|1264.2|1365.54|5845.27|13792.83
294|20101.9|19053.97|19153.43|19944.22|20843.53|21718.58|22538.46|143354.09|300851.01
295|13206.08|13559.97|13161.73|12172.89|11082.03|10285.41|9840.26|83308.37|92758.53
296|277.47|242.69|333.27|526.14|716.05|821.12|878.82|3795.56|24907.31
297|30290.62|27720.28|26575.65|27571.92|29657.25|32538.7|36500.49|210854.91|956671.53
298|44431.44|45807.15|44649.34|41433.55|37824.17|35140.89|33671.16|282957.7|413869.83
299|21968.28|21407.69|20790.49|20526.33|20569.34|20906.03|21568.73|147736.89|315427.99
300|12866.18|12720.7|12691.17|12745.07|12780.87|12785.06|12842.21|89431.26|167763.33
301|22680.65|20513.3|21108.05|24224.05|28090.0|31888.87|35964.18|184469.1|780531.49
302|32726.57|31098.96|30036.77|30190.49|31001.77|32312.3|34310.48|221677.34|755383.19
